,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
234,-0.017052379,-0.046751967,0.039416372,-0.052950793,-0.006445999,0.054165035,-0.030698508,0.114332356,0.080673841,-0.028614672,-0.006937655,-0.040958182,0.140830492,0.246299355,0.055779366,0.119665038,0.047802219,0.306684522
235,0.001367674,-0.082649482,-0.030524624,0.020535533,-0.004891638,-0.025233316,-0.006296475,-0.151421429,-0.00709967,0.00473354,-0.018318201,-0.093996889,-0.050858061,-0.066835569,-0.054923361,-0.04164965,-0.122779788,-0.14703175
236,0.031154627,0.079116516,-0.004405115,0.073740041,0.057988418,0.075793474,0.04133594,0.112433705,0.097417221,0.185074064,-0.064864279,0.101979022,0.197357058,0.02048689,-0.008678682,-0.01067063,-0.012569529,0.136828125
237,-0.194308729,-0.156084261,-0.00799106,0.024561585,0.013053502,-0.10937564,0.069213584,-0.176389184,-0.116405921,-0.045789635,-0.007987774,-0.09809608,-0.034250577,-0.12615206,-0.077654897,-0.058984932,-0.153555894,-0.1277135
238,-0.18586827,-0.060014344,0.031996884,0.01772045,-0.019702844,-0.043957943,-0.06140707,-0.046843739,0.035424693,0.006506637,0.088253673,-0.075476103,-0.106483474,-0.159662984,-0.096304853,-0.101767509,-0.017631589,-0.087929594
239,-0.150722864,-0.18872576,-0.017468024,-0.016606493,-0.0177883,-0.114356685,-0.016617333,-0.195999751,-0.133580482,0.011585121,-0.194366628,-0.166756399,-0.211550934,-0.180478471,-0.131061244,-0.169391344,-0.275151478,-0.294278974
240,-0.078248006,-0.051221455,-0.001042097,0.08322859,0.054651901,0.00397402,0.147125436,-0.062650233,0.066662684,-0.00530078,0.062646611,0.072822545,-0.067597289,-0.07765518,-0.122512003,-0.116728942,-0.145941146,-0.001250871
241,0.325033063,0.386398704,0.002310699,-0.012033261,-0.075815371,0.047951217,0.054392023,0.133118791,0.053255767,0.008566627,0.014862796,0.105402051,0.047604189,0.234794473,0.335263326,0.362771061,0.445077012,0.204307419
242,-0.259646209,-0.215645764,-0.031340423,0.002411704,-0.033127807,-0.132704222,0.084731124,-0.069999794,-0.10310876,-0.106043349,-0.166062914,-0.279530419,-0.268769878,-0.232397067,-0.117580994,-0.124434051,-0.248689258,-0.207649704
243,-0.139485509,-0.275308686,-0.058710858,-0.014547014,-0.061517682,-0.070328784,0.040608644,-0.231993314,-0.184907053,-0.090550193,-0.027803546,-0.037293997,-0.147822874,-0.042364362,-0.117144758,-0.110414275,-0.09375315,-0.166208782
244,0.195909778,0.137590529,0.055974251,0.042754651,0.058831972,0.103392952,0.060574468,0.126999296,0.072445257,0.037342319,0.04726117,0.112116671,0.174013879,0.041485961,0.04220798,-0.000185457,0.054832735,0.318895304
245,0.037068772,-0.032124652,0.014929681,0.03126647,0.025189919,-0.002675337,0.020378497,-0.074479593,-0.040968599,0.032747612,0.013055125,-0.003844832,-0.008375321,0.113004058,0.083907499,0.06538121,0.087233915,0.007922816
246,-0.080621071,-0.089522581,-0.034000928,-0.012948467,-0.009275736,-0.012373348,-0.007529309,0.001476618,0.057516337,0.002651835,-0.007942153,-0.064460083,0.02352409,0.072397147,0.017458501,-0.040330457,-0.076756445,0.034135257
247,-0.000909985,-0.06429368,-0.008973446,0.005136362,-0.004125941,-0.03239055,-0.041798272,-0.064199383,-0.080878044,-0.056617314,-0.047679461,-0.000332989,-0.025071554,-0.193221518,-0.060635171,-0.084034057,-0.123964894,-0.201210826
248,-0.097823706,-0.17467419,-0.050401296,-0.027221828,-0.041426858,-0.073530024,-0.002284543,-0.109495321,-0.112435693,-0.031496564,-0.159759244,-0.110472469,-0.148921547,-0.130624917,-0.088999646,-0.099214692,-0.11904556,-0.212369464
249,-0.204857497,-0.193165317,-0.056828901,-0.06435141,-0.055886183,-0.103238117,-0.121000761,-0.191481932,-0.203267468,-0.105370606,-0.177042473,-0.192683794,-0.144064659,-0.15776086,-0.127969254,-0.218014476,-0.234736527,-0.275917087
250,-0.022963658,0.050560899,0.023601252,-0.007472247,-0.020069699,0.050124572,0.124351007,0.181071548,0.051412465,0.043618384,0.066677852,0.092924014,0.073898422,0.086201425,0.123306905,0.032065395,0.018528213,0.267103192
251,0.11844525,0.171635624,0.063684082,0.055673686,0.037748349,0.079670935,0.103205784,0.177777521,0.234206547,0.124813079,0.112116583,0.022122782,0.07044454,0.092083377,0.099334129,0.134561149,0.088054313,0.092173939
252,0.061590068,0.024069737,0.006360048,0.027180681,0.048201761,0.006610441,0.044013143,-0.033698398,0.052050526,0.049412302,0.001186547,0.067120623,0.01135255,0.095144806,0.001519557,0.087874071,0.070289775,0.074906846
253,-0.125271096,-0.051450242,-0.003800313,-0.005311092,-0.003767279,-0.033620403,-0.036006499,-0.102762952,0.013172464,0.018521283,0.01206459,-0.052463537,-0.05753852,-0.061906273,0.030285245,-0.147031682,0.101881446,-0.084139209
254,-0.06537043,-0.098448352,-0.035445668,0.012510597,0.010242222,-0.011006978,-0.088261492,-0.196667708,-0.133523165,0.022518297,-0.023802743,0.021331956,0.011264607,-0.153233754,-0.064697026,-0.167021479,-0.081822426,-0.059768715
255,0.003801563,0.080929544,0.024837013,0.032225753,0.049718415,0.061846293,0.088318601,0.052288472,0.081291918,0.120213342,0.093002504,0.11970214,0.067415157,0.118338924,0.059887655,0.064151788,-0.019214604,0.153321365
256,-0.101792256,-0.083664612,-0.062199455,-0.025173707,0.00246811,-0.058637426,0.034740384,-0.086434742,-0.10694381,-0.134701301,-0.089688218,-0.12164791,-0.037803712,-0.134195788,0.01765223,-0.067042688,-0.013483582,-0.220904709
257,-0.001052639,-0.004879054,-0.02630901,0.006187368,-0.013496085,-0.007220029,-0.022443092,-0.074811381,-0.069161451,-0.066670605,-0.050799494,0.011532985,-0.044077789,-0.05482308,0.003532671,-0.082931262,-0.088727051,-0.032963662
258,-0.110698784,-0.193637606,-0.069889847,-0.066458788,-0.034662508,-0.058996748,-0.022937091,-0.20056435,-0.098094255,-0.153184893,-0.092232514,-0.089377598,0.014084311,-0.143841187,-0.062148988,-0.222334829,-0.130278403,-0.168267571
259,-0.056825252,-0.073137311,-0.0702392,-0.062821217,-0.09975453,-0.104146893,-0.128180758,-0.175291761,-0.166921052,-0.174785527,-0.080996078,-0.141083547,-0.140601102,-0.214807289,-0.111124536,-0.243529862,-0.17465481,-0.12609714
260,-0.016748289,-0.017501787,0.017570541,0.012005492,0.016643523,-0.002493374,-0.007123145,-0.006901808,-0.041814527,0.012162426,0.002128628,0.011853245,-0.006456271,-0.003875654,-0.000944669,-0.019835751,-0.002283982,0.124008182
261,-0.172838192,-0.139202204,-0.094052666,-0.117930187,-0.054016998,-0.09605748,-0.100464151,-0.145814858,-0.095915927,-0.087999708,-0.093092179,-0.113357624,-0.10106568,-0.166032621,-0.127590336,-0.228690546,-0.169969674,-0.147950922
262,0.263198076,0.19953625,0.082920179,0.071236594,0.012678615,0.057345622,-0.009722963,0.066092234,0.048791626,0.178518542,0.07671078,0.138334673,0.092752143,0.051411054,-0.024095284,0.141701384,0.070546995,0.109541973
263,0.21349472,0.258485425,0.041218767,0.051643526,0.023018912,0.052689066,-0.036065694,0.11817094,0.052092542,0.271431818,0.076898955,0.11705169,0.08998618,0.15074507,0.090951017,0.292296366,0.304904841,0.340638582
264,-0.072364575,-0.086775294,-0.065661822,-0.042851646,-0.014095407,-0.040646785,-0.059050072,-0.179033608,-0.148794619,-0.200685122,-0.095697174,-0.085516092,-0.119010283,-0.107310026,-0.103739113,-0.120283873,-0.123625559,-0.151156828
265,-0.057951679,-0.029301033,-0.02878258,-0.02773015,-0.018154169,-0.016754005,-0.007671588,-0.074789626,-0.054984549,-0.01917315,-0.035244707,-0.050097981,-0.047151862,0.004342661,0.019667346,0.118131439,0.052243174,0.033783425
266,0.028860964,-0.053664649,-0.004551802,-0.03511074,-0.018125131,-0.023249154,-0.013878588,-0.014002845,0.018150963,-0.050919244,-0.024038542,-0.038172437,-0.052502845,-0.071002454,-0.016069906,-0.044172688,-0.048426386,-0.068363007
267,0.043143771,0.013589583,0.0209574,-0.007927607,0.014376718,0.015157115,0.060943156,-0.026143464,0.034222922,-0.008886779,0.030774792,0.00315743,-0.022218448,-0.014190986,0.052473924,0.070712732,-0.033847955,0.024845263
268,0.124288303,0.081548734,0.058760887,0.099915723,0.072840184,0.081162497,0.080670403,0.172607493,0.098630683,0.069224521,0.055861541,0.083216789,0.083336554,0.126928645,0.092133898,0.287137971,0.229963122,0.226629496
269,0.057303955,0.136799464,0.03556288,0.049397137,0.061310737,0.099708372,0.107407947,0.198230639,0.104096328,0.184254594,0.089693126,0.098960928,0.103446189,0.203097853,0.22121328,0.313380189,0.167238682,0.216289313
270,0.048599535,0.014505737,0.01255498,0.007394672,0.010035199,0.032864896,0.023593535,0.005027097,0.014811768,-0.016472607,0.027153171,-0.011556502,0.011460348,0.035795127,0.096574707,0.080379197,0.114742702,0.084256064
271,0.015299464,0.063618649,0.02193842,0.021322886,0.005635739,0.016321706,0.10440985,0.041148958,0.057147076,0.075160212,0.015240004,0.061368055,0.074874029,0.042556042,0.096621768,0.220209353,0.19328712,0.111056525
272,0.005509305,0.071959918,0.030961808,0.012378451,0.031628672,0.006262336,0.035054731,0.116075615,0.074882093,0.058728355,0.010643164,0.03604226,0.066653505,0.063291443,0.0750809,0.109035406,0.077521257,0.023692832
273,-0.004810779,-0.00845675,-0.020821562,-0.011038896,-0.008360504,-0.004043119,0.0220681,-0.038161014,-0.008031862,-0.024003852,0.029324696,-0.110149239,-0.042345577,0.108692661,0.093343706,-0.006613077,0.058491838,0.015501931
274,0.014297337,0.060647256,0.090027715,0.060651188,0.055755794,0.076363542,0.078052129,0.080635409,0.051296284,0.150031398,0.092466113,0.092185498,0.084812453,0.077000667,0.061149676,0.113334371,0.182590457,0.110774133
275,1.90E-05,0.035542384,0.013788062,0.020965426,0.025078426,0.005385108,0.041497827,-0.001821991,0.053277506,0.018334095,0.031764859,0.040266395,0.0193033,0.023783285,0.03984196,0.026327961,0.065481811,0.045508217
276,0.080434085,0.055166263,0.006502674,0.052140036,0.042384291,0.043845631,0.11747166,0.024459428,-0.014447576,0.024430846,0.047494083,0.055254799,0.017395709,0.028887527,0.052310381,0.064708165,0.000823006,-0.00564864
277,0.028880622,0.019889519,0.007506859,0.015181244,0.010562877,0.035647478,0.081200816,0.085740989,0.010710452,0.098777142,0.05810608,0.027565293,0.05216479,0.081331462,0.150358911,0.160422747,0.073670852,0.086725699
278,0.028039526,0.048369728,0.020458758,0.019906602,0.022452076,0.006781756,0.028197034,-0.030136856,0.00155381,-0.065556476,-0.010868265,0.005093928,-0.021022891,-0.012494099,-0.006994819,-0.005582175,-0.040577453,-0.032931761
279,-0.015968642,-0.010545001,-0.009624177,-0.015097755,0.000151513,-0.012992146,-0.006176116,-0.020023581,-0.024474307,-0.026704333,0.006664493,-0.016426941,-0.014347698,-0.036670447,-0.001351956,-0.039197933,0.005134301,-0.008657355
280,0.026346509,-0.03383104,-0.015231624,-0.020227703,-0.031672938,-0.023893554,-0.033246764,-0.068335721,-0.067358993,-0.052698941,-0.032907275,-0.075980714,-0.055972204,-0.048528306,-0.01637739,-0.046749709,-0.045897613,-0.106024231
281,0.022069398,0.028068684,0.008226743,0.003549318,0.01050278,0.023496416,0.033575524,0.007209578,0.016395541,0.005827796,0.012585329,0.053716659,0.062474856,-0.024207397,0.031940741,-0.004944205,-0.042620548,0.030466876
282,-0.012956391,-0.010624759,0.011379556,0.023535955,0.034885628,0.026099834,0.012928623,0.040437094,0.018949936,-0.043077132,0.050953311,0.042946416,0.01458698,-0.027858193,0.012977188,-0.007930337,-0.001843821,0.019244009
283,-0.059555953,-0.117993049,-0.042665094,-0.022094387,-0.032268845,-0.061440629,-0.041482876,-0.059258635,-0.07873323,-0.080258636,-0.077473751,-0.084551465,-0.104894018,-0.121124091,-0.054461038,-0.101199909,-0.083279855,-0.174920897
284,-0.026053348,-0.009229336,-0.005737804,0.01125626,0.005591473,-0.008449489,-0.006193163,-0.017037061,0.008905258,-0.03341375,-0.026975252,-0.020239281,-0.024015047,-0.063937533,-0.032321041,-0.056346155,-0.055171639,-0.042714007
285,0.042793529,0.027849176,-0.002095439,0.012927618,0.036641211,0.056153297,0.014838589,0.021312753,0.048908658,0.031715843,0.05180135,-0.007595483,0.062156921,0.028804077,0.063807149,0.03636425,0.050366666,0.043058952
286,0.102141333,0.034912208,0.021157612,0.01297279,0.016435226,0.005950914,-0.023818003,0.028649333,0.017855482,0.017744431,-0.033803388,0.015671097,0.022066298,-0.017685758,0.04114548,0.005019646,0.022725297,0.035306424
287,0.024997881,0.011525883,0.025439047,0.048822009,0.061011356,0.060043777,0.087222517,0.123724055,0.06669726,0.063827077,0.069572541,0.04518672,0.050594719,0.071124012,0.071028414,0.054619674,0.108682068,0.13411573
288,0.060344128,0.082040044,0.025553505,0.032749184,0.02740863,0.03168369,0.06435531,0.056016691,0.05300057,0.029358955,0.004161319,0.042329434,0.06186654,0.061032746,0.068786343,0.091220964,0.052069821,0.096773166
289,-0.049727712,-0.080205794,-0.018650866,-0.023330333,-0.024610298,-0.01923588,0.014778778,-0.054557753,-0.002739855,-0.05521246,-0.060141422,-0.050548559,-0.048716703,-0.060501924,-0.036327814,-0.120861561,-0.047434268,-0.090345744
290,0.01465519,0.05771834,0.027492759,0.011868969,0.025822828,-0.00094212,0.018715299,-0.037705856,0.003598493,0.023084659,0.067550557,0.062767033,0.083995676,0.000519173,0.015033677,-0.028135536,-0.020204874,-0.030741235
291,-0.038643536,-0.020620056,-0.014749494,-0.008589202,-0.021690751,-0.010455963,-0.046184573,-0.053479708,-0.032219427,0.008168828,-0.020934611,-0.014457982,-0.043502659,-0.094757852,-0.040236328,-0.073247194,-0.046843637,-0.06649982
292,-0.005341189,-0.070981738,-0.022263952,-0.029192971,-0.018910203,-0.021911977,-0.066940161,-0.098596295,-0.061077701,-0.035344253,-0.061128176,-0.041356545,-0.021340231,0.172861313,-0.052532453,-0.071766041,-0.12182776,-0.069341899
293,0.042329865,0.089710502,0.037071782,0.026280638,0.035229775,0.025148481,0.035738332,0.071273,0.072399913,0.072609557,0.063121669,0.075722929,0.051840675,0.105777531,0.101494258,0.078550718,0.088060026,0.094322123
294,0.025658246,0.013041468,-0.008464508,0.008073136,0.021659914,-0.000279861,0.029046992,0.012750613,0.031850133,0.006297311,0.04489879,0.030663188,0.047392128,0.011180028,0.043745013,0.006568935,0.073230368,0.02194335
295,0.072909385,0.15990715,0.040180603,0.033887772,0.03741457,0.033430397,0.066569033,0.070929269,0.061680916,0.01929835,0.078652541,0.061753132,0.057941413,0.036182449,-0.027738225,0.109848871,0.037782054,0.074393784
296,-0.033549861,-0.041142376,-0.015614576,-0.015349018,-0.013229341,0.00451032,-0.016126501,-0.005180597,-0.018907193,-0.009460155,-0.016594823,-0.011801194,-0.00243489,-0.016519766,-0.021387755,-0.017024324,-0.054457509,-0.003251162
297,0.020658057,-0.004528027,-0.008726467,0.003366056,0.006832913,0.012854578,0.023949084,0.001124764,0.006861968,0.040199707,0.069417469,0.012393891,0.02679826,-0.007237852,0.027659435,-0.08125252,2.91E-05,0.001672223
298,0.020200535,-0.031589075,-0.033004079,-0.007618508,-0.024022927,-0.027269225,-0.046238273,-0.056342583,-0.027596487,-0.017927051,-0.041788154,-0.034312197,-0.043627931,-0.048866751,-0.047033218,-0.123435164,-0.034054189,-0.038139956
299,0.01668894,0.044663795,0.042816945,0.033096028,0.042836207,0.034736301,0.087552062,0.063577381,0.043449261,0.028646695,0.035713788,0.050686718,0.049786819,0.049294003,0.011707544,0.029121377,0.109626152,0.052116732
300,0.016464882,0.002771725,-0.016373602,-0.000211757,-0.004979783,0.005150119,-0.000960873,0.022662194,-0.004046815,0.000496311,-0.01829647,0.004294227,-0.016281206,-0.00123427,0.034041826,0.032207231,0.023241651,0.016418645
301,0.069613043,0.02394043,0.021594943,0.01159447,0.037081738,0.046092324,0.083754972,0.095421394,0.068567213,0.023268299,0.116694404,0.095521986,0.154795314,0.108336244,0.097245021,0.092725487,0.147851112,0.102464948
302,-0.026752395,-0.025862042,-0.003054059,0.013016551,0.006890567,-0.026108651,-0.011109044,0.000273578,0.019982543,-0.025061118,-0.041109194,-0.035145483,-0.050771056,-0.046125154,0.001975094,-0.019880746,0.011685556,-0.023013536
303,0.025160541,-0.000761252,0.004184528,0.013605794,0.012806692,0.02473085,0.016159715,0.012892527,-0.009293501,0.036379267,0.045464573,0.059307179,0.049937891,0.044260437,0.064878464,0.068550682,0.016347289,0.05775893
304,0.007665043,0.005101515,-0.010429856,0.013670329,-0.01417697,0.008202912,0.019767939,-0.03504746,0.049540732,0.014451559,0.027238528,0.057322147,0.02463728,0.013036211,0.029120542,-0.014844439,0.035401358,0.008034678
305,-0.014669988,-0.030921859,-0.042234729,-0.023743047,-0.03520599,-0.053342802,-0.005996163,-0.038846676,-0.055278906,-0.051424325,-0.072963472,-0.048318932,-0.060618294,-0.104864802,-0.070460511,-0.046100033,-0.063704022,-0.095319806
306,-0.009324363,-0.022706998,-0.009705287,-0.003963758,-0.004932022,0.019386118,0.00211758,0.006082616,0.009815356,0.010258857,-0.006010475,0.012049643,-0.007819559,-0.019956422,-0.002535857,-0.054856147,-0.021526607,-0.010774178
307,-0.00999975,-0.021450254,0.004626401,-0.005009082,-0.00976814,0.003447842,-0.00755769,-0.071047917,-0.051968149,-0.042002574,-0.086891988,-0.033182486,-0.058658769,-0.072645021,-0.023392196,-0.029279982,-0.041576812,-0.088594648
308,0.053637147,0.08583084,0.028231129,0.017501062,0.010312993,0.007065786,0.084897902,0.054707117,0.032339429,0.023680416,0.012252313,-0.000659686,-0.008225243,0.017091076,0.026783444,0.025015698,0.039816589,0.026826249
309,-0.051241055,0.025796905,0.016583318,0.025518221,0.009251551,0.012094731,0.008521548,0.011730052,0.034706311,-0.006739672,0.04755266,0.004073073,6.29E-05,-0.038968955,0.012162043,-0.026692175,0.010965645,0.020744517
310,0.072948406,0.051064541,0.027051797,0.030680555,0.04058662,0.024262971,0.044304634,0.075968852,0.025755524,0.076088913,0.049623172,0.080972934,0.057113448,0.046735515,0.025640888,0.048703138,0.029223885,0.037043272
311,0.017595104,0.040360704,0.022297416,0.00650213,0.01422311,0.023218046,0.0217862,0.032692716,0.043576785,0.001466726,0.040808428,0.02417401,0.04516093,0.058630495,0.005331886,0.045964511,0.040929863,0.032456795
312,0.01268045,-0.027247786,-0.004991748,0.025301531,0.000271566,0.00688718,0.025681704,0.005358291,-0.027918151,-0.0081218,-0.013049717,-0.01381876,-0.009469706,-0.000915129,0.033554875,0.033590998,-0.003852472,-0.00992943
313,0.014047094,0.046457431,0.014337112,0.010358191,0.024015676,0.016386605,0.008087338,0.007396159,0.007975193,0.018781116,-0.015263614,-0.003155,-0.001430838,-0.018400918,0.011387635,-0.007376863,0.02129383,0.016785925
314,-0.014091749,0.025450007,-0.029907717,-0.017249887,-0.013750709,-0.021590917,-0.03285751,-0.024864537,-0.021050285,-0.02559165,-0.00703956,-0.004721494,-0.027439771,-0.038155342,-0.005964849,-0.019973707,-0.022024105,-0.01534507
315,0.019270135,-0.001215815,0.004134438,0.004872696,0.008058653,0.008370698,0.023779141,0.030138456,0.014602917,0.037063274,0.00406601,0.01180435,0.023382736,-0.008579052,-0.022168675,-0.037130376,0.01719747,0.000528069
316,0.045040673,0.046007858,0.049222298,0.03345947,0.028793494,0.01739842,0.100870387,-0.008797507,0.022272195,0.058200961,0.043150622,0.025629971,0.043945404,0.024516987,0.02079051,0.035496601,0.00908747,0.010206588
317,0.01957843,-0.010309565,0.027345168,0.031865736,0.032704412,0.042100082,0.000759521,0.041084639,0.050667177,0.078794978,0.047567517,0.055149005,0.041431864,0.008608911,-0.003071688,-0.000943155,0.016029319,0.034427746
318,-0.014643624,-0.03803553,-0.016517982,-0.022800986,-0.016141231,-0.018848346,0.015752221,-0.047339844,-0.003540551,-0.008831017,-0.020744982,-0.028028056,-0.020813125,-0.032605513,-0.02935611,0.007854238,0.023665852,-0.015374989
319,-0.069952751,-0.053790503,-0.021748373,-0.0385166,-0.031730848,-0.050859749,-0.066208075,-0.067361986,-0.039145224,-0.059993861,-0.049272545,-0.059337112,-0.06218241,-0.069223018,-0.065937878,-0.10815399,-0.05860082,-0.021701822
320,0.019309602,-0.02158216,0.020683452,0.007072857,0.013498453,0.021329881,0.001289739,-0.026592879,-0.025409092,0.017143114,-0.008477803,0.003732471,0.016058655,-0.003287763,-0.066978868,0.084763055,-0.028902958,0.007174117
321,0.017863853,0.011582379,0.040690372,0.029160736,0.041877263,0.046429787,0.010910364,0.03721341,0.097091162,-0.054225031,0.039704157,-0.004479132,-0.017255348,0.017492245,-0.025669674,-0.012531303,0.005421132,0.043806919
322,-0.044824891,0.010063704,0.02934945,0.005774699,0.083648114,0.004146545,-0.015814313,-0.027739692,0.03616956,0.021635035,0.084672234,0.015291064,0.0320744,-0.02963612,-0.025463628,0.014652322,0.031180542,-0.003750117
323,-0.112904121,-0.132201335,-0.027797246,-0.044756208,-0.037184068,-0.058549174,-0.044282597,-0.071248777,-0.078070333,-0.053164884,-0.077993667,-0.083216149,-0.079871693,-0.081871114,-0.128506559,-0.142459744,-0.106491973,-0.120988831
324,-0.057698544,-0.055935241,-0.003292251,-0.015375219,0.012638522,0.012989695,-0.047975085,-0.018034643,0.025542422,0.001955629,-0.056178499,-0.060254327,-0.026298772,-0.021677512,-0.088698126,-0.019424179,-0.004129976,-0.025885285
325,0.039988386,-0.013434564,-0.077131345,-0.038710827,-0.102547359,-0.099086196,-0.065985206,0.050751777,-0.06068405,0.009281927,-0.009011612,-0.035287312,-0.086414787,-0.105823584,-0.038408495,-0.063425107,-0.095227233,-0.074782895
326,0.022268686,-0.058297406,-0.009936326,-0.021172973,-0.05235261,-0.01040964,0.017741299,-0.08810567,-0.095890415,-0.062168037,-0.068803514,-0.040819306,-0.031729191,-0.031299344,-0.03552335,-0.088400401,0.00849584,-0.111359965
327,-0.027039414,-0.111446471,0.000716516,-0.006282126,-0.032176033,0.027829643,-0.036075721,-0.043753568,-0.043859288,0.000879075,0.001333182,-0.011280203,-0.036576999,-0.036897893,-0.073338956,-0.040122408,0.018371791,-0.056445682
328,0.027937919,0.129137159,0.04036203,0.037415694,0.068566186,0.074282627,-0.023511614,0.046951781,0.061390158,0.062807485,0.046806523,0.0304249,0.086710144,-0.028261424,-0.020780671,-0.018005525,0.006342931,0.047261163
329,0.049430928,-0.029222576,0.019226016,0.007577352,0.050297964,0.027300482,0.043149807,0.011120771,-0.001870875,0.017005195,0.053060648,0.071945422,0.058909523,-0.001353907,-0.01264594,0.025759946,0.04531677,-0.044845305
330,-0.195966312,-0.164062284,-0.047486488,-0.103425658,-0.065866046,-0.101102312,-0.002226021,-0.102526772,-0.057447411,-0.096548241,-0.044993047,0.0042748,-0.096140697,-0.019171948,-0.071632216,-0.155293838,-0.132737303,-0.213285795
331,-0.022516928,-0.009158742,-0.026332712,0.012951836,-0.021536275,-0.058132311,-0.115229184,0.077256046,-0.006089783,0.011621217,0.032746464,-0.036591609,0.055334081,-0.06328071,-0.04411724,0.055584314,0.015105049,0.037234564
332,0.008271746,-0.01525789,0.020292096,0.020035223,0.01238559,0.012615817,0.004947212,0.068204086,-0.009466442,0.035697133,-0.033675467,0.010728022,-0.016440492,0.021747056,0.003325656,-0.022202365,-0.018536161,-0.02280154
333,-0.138944535,-0.208302073,-0.082086896,-0.060952389,-0.104689886,-0.162826895,-0.231736782,-0.095313015,-0.078135246,-0.073270091,-0.085590096,-0.182224358,-0.203584578,-0.176440905,-0.12557946,-0.085558038,-0.184095039,-0.176641992
334,-0.208582717,-0.263284226,-0.132077379,-0.174822996,-0.185096183,-0.209903734,-0.21220545,-0.277592414,-0.202320361,-0.345844515,-0.217698805,-0.165134354,-0.195147957,-0.227129736,-0.201723624,-0.263928255,-0.286311117,-0.146844651
335,-0.069329952,-0.148025027,-0.045203835,-0.085826198,-0.066492636,-0.128570843,-0.106467617,-0.156265198,-0.123678822,-0.082110441,-0.089769246,-0.089039495,-0.132549619,-0.118824633,-0.189244315,-0.192162419,-0.196293737,-0.190545878
336,0.086232724,0.076229121,0.014399596,0.022589096,0.032646438,-0.001896176,0.00616055,-0.065010165,0.039834754,-0.000839051,-0.011419517,-0.060714332,0.069533653,-0.087169459,-0.107729014,-0.023938703,-0.005008714,0.051892177
337,-0.073768501,-0.019814674,-0.054089343,-0.095662492,-0.082217757,-0.117780594,-0.05572087,-0.094474132,-0.124068347,-0.162847495,-0.151459551,-0.288853833,-0.118200389,-0.094354106,0.107544545,-0.087770628,-0.129350136,-0.003213364
338,-0.190986784,-0.125633331,-0.07752768,-0.140509001,-0.102929953,-0.085412705,-0.184225376,-0.128923241,-0.1051398,-0.17895137,-0.10290861,-0.10250039,-0.087464863,-0.104492563,-0.135583182,-0.224767635,-0.099962736,-0.209231658
339,0.125984387,0.123374801,0.076043245,0.084958907,0.075842635,0.090560346,0.181029295,0.23955753,0.082248948,0.170267844,0.09044212,0.101283004,0.168139538,0.123846041,0.060484714,0.098008186,0.18330925,0.200318794
340,0.419492981,0.478964819,0.047214746,0.107969462,0.058447017,0.149556407,0.092558267,0.316719523,0.263022434,0.204248085,0.194020918,0.110914873,0.215505871,0.021999768,0.144029922,0.242902994,0.452212407,0.274809586
341,0.07920576,0.150025945,0.036408013,0.044075329,0.048082798,0.072134,0.097771694,0.174987944,0.04521431,0.073329517,0.108540259,0.063065861,0.078372619,0.114335424,0.106218137,0.059942323,0.127214636,0.165573946
342,-0.018535576,0.025893921,0.015535149,-0.000796277,0.02356575,-0.01074673,0.142539429,-0.033427131,-0.059980204,-0.064035436,-0.029017466,0.00628638,0.003417225,0.064901569,0.042455356,0.065689685,0.064888393,-0.019815442
343,0.063339661,0.128105329,0.064633983,0.07958354,0.049702426,0.089684574,0.118802051,0.126995681,0.101698484,0.106384372,0.112043775,0.220247704,0.126488276,0.06535409,0.031074954,0.060413369,0.120427169,0.149926502
344,0.001841448,0.04597884,0.014478555,0.038704814,0.01377659,0.051904063,0.018376954,0.039783434,0.093993143,0.196321374,0.018596906,0.01901756,0.046117152,0.058062849,0.027498474,0.06309904,0.138657977,0.178403687
345,0.00840673,0.045561129,0.045776217,0.031135731,0.051519014,0.058518584,0.016201706,0.143805096,0.085786145,0.015518845,0.046171522,0.014872721,0.047495966,0.102881639,0.078129824,0.123420748,0.005167385,0.024273164
346,0.012459997,-0.057670994,-0.010938349,-0.017722689,-0.028150518,-0.044649705,-0.16112404,-0.081828666,-0.095113294,-0.09176966,-0.090668883,-0.069416125,-0.092793567,-0.044397,-0.032790806,-0.109873651,-0.082634781,-0.164754315
347,0.068853907,0.062869554,0.060521604,0.055594212,0.032886607,0.05271488,0.067702538,0.067619297,0.068697261,0.067788145,0.052210946,0.040734882,0.035715618,0.053695601,-0.035843848,-0.033395113,0.072783424,0.010410221
348,0.033995349,0.052910474,0.022430147,0.033066599,0.049414766,0.002132275,0.064521761,0.039463931,0.115231559,0.067742204,0.089287758,0.025943682,0.066179006,-0.003829297,0.000481784,0.109802797,0.019559535,0.109714455
349,-0.008317081,-0.039317847,-0.044528026,-0.028387719,-0.049493347,-0.015205091,-0.042116009,-0.031193944,-0.050792918,-0.087941895,-0.003932923,-0.063292796,-0.04000325,-0.013037325,-0.003701362,0.021327888,-0.044903561,-0.054281524
350,0.043254088,-0.015597061,0.026263085,0.031212785,0.028534927,0.029706635,-0.010007032,0.070091475,0.066534989,0.067647194,0.050108458,0.052895378,0.041947346,0.099310493,0.016980086,0.031427941,0.066837999,0.036309893
