,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
93,0.025183649,0.002946135,0.019266176,0.056155339,0.034055771,0.048384354,0.038023356,0.025449232,0.029478001,0.025882033,0.011816331,0.016841779,-0.000642559,-0.007514371,-0.018560371,0.024438904,0.00693045,0.00269149,0.031218705,0.032408998,0.007963407,0.032777307,0.002912521
94,-0.009617084,-0.035707879,0.042586625,0.031068632,-0.018661876,0.018252706,0.019918242,0.012847801,0.000638973,4.46E-05,-0.01203087,-0.012326492,-0.015252412,-0.023456622,-0.025567869,-0.007314248,0.001233407,-0.020644762,-0.038853598,0.000693382,-0.008344683,-0.017953552,-0.029744744
95,-0.03153454,-0.046148754,-0.031320764,-0.044098614,-0.026045882,-0.022634257,-0.018681343,-0.02356565,-0.0349282,-0.022702669,0.023390223,-0.043148739,-0.030612904,-0.023725622,-0.028986561,-0.050785804,-0.034511012,-0.050366693,-0.009003111,-0.048489913,-0.019409607,-0.023697748,-0.037421521
96,0.001328236,0.05309984,0.026655095,-0.005377456,0.038850364,0.036553799,0.009664082,0.011835278,0.008857716,0.019400481,0.033926808,0.050594425,0.021713734,0.009073302,0.021989556,0.011981149,0.024086089,0.035402029,0.012999952,0.035046326,0.019034204,-0.005281186,0.02159919
97,0.077668462,0.031511743,0.057541033,0.064323181,0.054814945,0.072821666,0.060713136,0.067010596,0.043570552,0.037403446,0.041947692,0.004463513,0.036583572,0.040124549,0.112359202,0.035657878,0.027317147,0.035383637,0.034503091,0.031420116,0.020053905,0.040505035,0.040109363
98,0.001819229,-0.007331702,-0.017623301,-0.007312565,0.002370543,-0.007920084,-0.029017244,-0.030997966,0.00609952,-0.009993052,-0.01878236,-0.017026104,-0.013980396,-0.002003177,-0.01502452,0.00434886,-0.001445816,0.003634431,0.003270709,-0.003990939,0.015816187,0.019138323,0.009797874
99,-0.017265358,-0.022658969,0.012812547,-0.004583743,-0.018181111,-0.017739852,0.020464356,0.017712395,0.017464145,0.020196318,0.005980807,-0.003807843,0.015577516,0.011916398,0.046634664,0.011516666,0.03461735,-0.001950704,0.017679597,0.036107104,0.017880301,0.017341587,0.015718109
100,-0.013041245,0.01945802,0.011633843,0.04598508,0.027263319,0.036152981,0.046166318,0.049055237,0.030167413,0.043102228,0.043377039,0.053233075,0.030379738,0.035958151,0.020601332,0.04443167,0.039817359,0.050623814,0.075649156,0.016571428,0.011032698,0.017474553,0.036771663
101,0.028361426,0.004550739,0.027239726,-0.011631,0.064275088,0.030624638,0.03152938,0.04235699,0.035784458,0.034402423,0.023415071,0.029708604,0.0383045,0.004544346,0.006940164,0.029751354,0.050078826,0.033068991,0.002030855,0.015142777,0.016929216,0.022853462,0.03489574
102,-0.007886097,-0.028446629,-0.059184299,-0.030685503,-0.027233578,-0.001248091,-0.01161461,-0.020761134,-0.009328254,0.003786672,0.000291734,-0.037560508,-0.005016121,-0.014366441,-0.009451062,-0.01755404,-0.009391405,-0.029527175,0.022920944,-0.009305075,-0.024684191,0.008181811,-0.013964763
103,0.05613336,-0.025418123,0.020808262,0.041795657,0.022154316,0.052545033,0.092292103,0.087741593,0.029134984,0.047854758,0.031250686,0.061843538,0.027868439,0.034590596,-0.009506252,0.037827972,0.020383458,0.039962331,0.015515443,0.005980253,0.024326482,0.022668495,0.047614234
104,0.017089136,0.001196947,0.01067569,0.021417097,0.039745299,0.038449953,0.001024417,0.009980962,0.017472235,0.015749315,0.043048382,0.010012986,0.008713171,0.010404041,0.017067729,0.010915982,0.000632354,0.003528672,0.001961063,0.010772356,0.014334703,0.01295891,0.034485476
105,-0.045947669,-0.030303025,0.014243406,-0.028442606,0.010038757,-0.059046474,0.005262828,-0.006437908,-0.01332477,-0.01137881,-0.015482749,0.021019377,-0.003799099,0.00984675,0.007017429,-0.01730772,0.014435218,0.000396396,-0.017597048,-0.027022604,-0.007441737,0.001552961,-0.014685281
106,-0.118166153,-0.091290209,-0.06918292,-0.058434736,-0.06170108,-0.031476616,-0.020048571,-0.035784866,-0.046396676,-0.053658807,-0.041600925,-0.035432566,-0.030144863,-0.041265013,-0.055656053,-0.071748933,-0.015042929,-0.042131068,-0.056666236,-0.052302484,-0.052866859,-0.046335904,-0.03621894
107,-0.058560782,-0.031612975,-0.030002316,-0.050905783,0.006071983,-0.007639173,0.021208187,0.012082656,0.018335817,-0.002232447,0.028237563,0.010916138,0.007911028,-0.005587955,-0.061511649,-0.018764553,0.008990224,-0.001664274,-0.040019259,-0.039417597,0.004973598,0.006846971,-0.001349849
108,-0.027383008,0.005943738,-0.03039767,-0.033633354,-0.001871649,0.009784924,0.026511705,0.011827573,0.008973749,-0.003853591,-0.000579793,0.025003945,0.013309281,0.004784736,-0.037008504,0.005600538,-0.001348965,-0.003070757,-0.016463669,-0.017454242,-0.008895609,-0.023627648,-0.006875355
109,-0.132394291,-0.062211964,-0.094167823,-0.073360607,-0.067054284,-0.041407249,-0.081171365,-0.078690373,-0.073863833,-0.086184557,-0.107462576,-0.088046709,-0.08553448,-0.070005226,-0.010091221,-0.087214473,-0.063873551,-0.059619685,-0.070364642,-0.063389608,-0.076537708,-0.087731964,-0.084658733
110,0.027125651,0.023490981,0.023130258,0.026567569,0.031330712,0.021147659,-0.003499851,0.013132518,0.019322079,0.013309389,0.016994,0.033975071,0.015841631,0.016013962,0.017810324,0.029966068,0.015649183,0.008471104,-0.009805142,0.012149645,0.004812596,0.033910184,0.013624045
111,-0.000497798,0.020503675,0.022035954,0.006127602,0.020484722,0.014484441,0.01951087,0.01852787,0.009469275,0.010417153,0.054286629,0.037425652,0.032357722,0.008971993,0.023199423,0.002709368,0.056034412,0.023827918,0.040710226,0.028425739,0.036837721,0.016865613,0.011937803
112,-0.066007736,-0.001599602,-0.055635237,-0.078115663,-0.072896847,-0.047177413,-0.033153976,-0.027559765,-0.039110593,-0.050053037,-0.019350556,-0.038978981,-0.035771371,-0.043955672,-0.025992619,-0.033944107,-0.006179945,-0.00588194,-0.014495891,-0.00713691,-0.003875896,-0.043100863,-0.037512493
113,0.084189891,0.101603254,0.106336085,0.051753304,0.049487086,0.10378233,0.088842819,0.084400878,0.0801545,0.059758352,0.072836018,0.099375178,0.007187663,0.025574609,0.002946043,0.020981119,0.060093012,0.083000477,0.064786798,0.033527039,0.037895557,0.060753093,0.036954297
114,-0.015155189,-0.058504318,-0.039444601,-0.027790708,-0.040568826,-0.026631746,-0.021953417,0.000284186,-0.000567798,-0.009259327,-0.006085068,0.014896488,0.001118965,0.014539291,-0.010987223,-0.007841963,0.016443126,0.053788158,-0.022148101,0.017304203,0.001462171,0.032402319,-0.007875596
115,-0.077362473,-0.127361381,-0.0701484,-0.061018084,-0.051585299,-0.027573951,-0.003844138,-0.011678321,-0.02745469,-0.032339443,-0.043832793,-0.042110263,-0.050599397,-0.062040415,-0.006993576,-0.051339498,-0.019208126,-0.052382991,-0.039837153,-0.039590536,-0.031839152,-0.019640933,-0.036274532
116,-0.151878722,-0.134561834,-0.117066381,-0.141324423,-0.096645877,-0.083816265,-0.102431486,-0.098748647,-0.099328861,-0.11427573,-0.130403659,-0.123183249,-0.083094196,-0.108616208,-0.12582917,-0.129084924,-0.167347368,-0.135033589,-0.106908779,-0.138321115,-0.131536682,-0.079967644,-0.119918148
117,-0.164126874,-0.195665107,-0.089996816,-0.140802025,-0.143685122,-0.105028301,-0.042091172,-0.054620243,-0.049069685,-0.074484239,-0.065169077,-0.06583572,-0.064679996,-0.071441339,-0.081380913,-0.087796933,-0.088726251,-0.081847059,-0.097580561,-0.104674641,-0.07558789,-0.078681822,-0.083145778
118,-0.096235667,-0.037734148,-0.103905145,-0.103249244,-0.105002331,-0.037260937,-0.013775934,-0.00521803,-0.02410171,-0.031448562,-0.027459208,-0.050364101,-0.077413926,-0.086780107,-0.068870423,-0.081716428,-0.061279686,-0.052053455,-0.103672368,-0.069862254,-0.063463312,-0.089710336,-0.063480243
119,0.113662811,0.138436747,0.116104871,0.049156212,0.085785376,0.11518813,0.035943376,0.0641153,0.063548963,0.063049727,0.079544717,0.092033576,0.019894049,0.041131595,-0.030474709,-0.014200479,0.056461103,0.074666554,-0.026688945,0.038362069,0.027891986,-0.003141402,0.051665715
120,-0.03647978,0.017524435,0.029634524,0.036263165,0.023604184,0.055173633,0.006772623,0.024439907,0.026480637,0.029209684,0.079001361,0.064166477,0.030105385,0.038889015,-0.042672511,0.02228122,0.028202162,0.034376699,-0.075916439,-0.002175265,0.047254773,0.019550585,0.046989594
121,0.089180606,0.146792932,0.168085096,0.085530117,0.162792542,0.105143625,0.011875815,0.045116186,0.044422275,0.040732415,0.039349973,0.068990927,0.017845442,0.057565056,0.098276176,0.11021748,0.065925316,0.064563096,0.06937705,0.089519676,0.036109501,0.055287382,0.060557386
122,0.279792233,0.16112874,0.083936913,0.112532484,0.1222419,0.121858691,0.051015251,0.067999555,0.079702016,0.087347084,0.0816753,0.08568082,0.119793941,0.1063847,0.109798764,0.131919742,0.138907885,0.081935172,0.07646167,0.112635574,0.127077714,0.072873705,0.088482695
123,0.055452927,0.026491471,0.045460158,0.057133183,0.075124758,-0.022354273,0.027392905,0.024982752,0.027437582,0.037329525,0.04915932,0.058542795,0.026455286,0.051131846,0.047315264,0.055502261,0.051384267,0.091074279,0.075844828,0.055825261,0.027524034,0.002988335,0.049998496
124,0.01386508,-0.005530724,0.012790198,0.006079782,0.008854941,0.004531128,-0.008193534,-0.006849584,0.011188133,0.019535997,0.000771992,0.000701453,0.00742703,0.024934419,0.021562496,0.014126439,0.034144616,0.014172015,0.017923091,0.020679903,-0.001673119,0.004652144,0.010174442
125,0.024452023,0.089679317,0.03728281,0.084588416,0.022000471,0.01717842,0.058453371,0.046968745,0.023925683,0.030853017,0.037978742,0.016393525,0.013082142,0.007053283,0.032291059,0.031122025,0.018342713,0.028285023,-0.032327711,0.045867819,0.011177243,0.031829655,0.017854883
126,-0.075139426,-0.089554763,-0.062065463,-0.053430805,-0.05172745,-0.041423689,-0.068953789,-0.054164016,-0.035176032,-0.039776672,-0.049082065,-0.066332801,-0.038712379,-0.01586765,-0.031629379,-0.044897586,-0.052428442,-0.035284471,-0.02433403,-0.043542454,-0.020935302,-0.032318774,-0.02334142
127,0.046717908,0.02652314,-0.004257686,0.015755491,0.035423267,0.030553225,0.039328102,0.058423262,0.017671149,0.043727188,0.036840112,0.040061083,0.026898616,0.014644642,0.0244207,0.004481632,0.058442754,0.012822423,-0.019561451,0.022768542,0.004421181,0.027727787,0.003824069
128,0.02045094,-0.028913855,0.039841101,-0.017214781,0.103752372,0.016316357,0.00864924,0.028256026,0.037964541,0.029882577,0.025642575,0.028345312,0.05399082,0.030797994,-0.000117472,0.028499757,0.019975406,0.030495996,0.006484932,0.015119174,0.018751628,-0.000219906,0.043937071
129,-0.025614273,-0.071246801,-0.020242915,-0.021525174,-0.076856037,-0.021229401,-0.022071718,-0.014176259,0.015388753,-0.003733944,-9.69E-05,0.004054478,-0.009265,0.022510285,-0.01865079,0.016449123,0.001342751,-0.019929352,0.012302166,-0.008985528,-0.007299421,-0.007364664,0.013220398
130,0.04023367,0.032696868,-0.052856034,0.009321091,0.058363034,-0.007915982,0.018828251,0.01365149,0.005201674,0.027653595,0.033176429,-0.003261695,-0.003723555,0.039155938,-0.006697864,0.012785973,0.00158816,0.040578992,-0.000174442,0.019494578,0.002650178,0.021665926,0.046507196
131,-0.073195704,-0.079236481,-0.088699559,-0.057112726,-0.071077535,-0.045463294,-0.062738585,-0.030720719,-0.032959384,-0.058814029,-0.031589724,-0.035397215,-0.032359226,-0.053548731,-0.035332938,-0.060627484,-0.022074549,-0.024482348,0.031406123,-0.027506121,-0.043651075,0.002195711,-0.036390511
132,0.075809111,0.112518572,0.071504704,-0.004912087,-0.020631309,0.118154526,0.08406747,0.12267913,0.100906986,0.093980043,0.097394028,0.122169458,0.03237452,0.056007469,-0.033448874,0.067295991,0.071135763,0.063452397,-0.065561886,0.054832823,0.05404415,0.053515309,0.086775051
133,0.138679836,0.054977378,0.08476893,0.070880342,0.08579794,0.019545352,-0.028923866,-0.034813918,0.041889199,0.037422975,0.041344183,0.037586573,0.055860629,0.036301414,0.221909089,0.138639361,0.059004361,0.127081319,0.148688297,0.140901462,0.075099368,0.08850618,0.058852143
134,0.035854908,0.010381383,0.069756807,0.060254898,0.146964404,0.023285907,0.01229796,-0.001673796,0.00290683,0.0195271,0.019195802,0.009587007,0.021352431,0.045244781,0.100938728,0.05832348,0.035232612,0.040179845,0.102356935,0.086363573,0.023405259,0.058974326,0.000269852
135,-0.02491272,-0.040124541,-0.039567627,-0.019552049,-0.016046708,-0.020521325,-0.013910394,-0.031382745,-0.013999305,-0.025576425,-0.029554822,-0.034715607,-0.006149126,0.006992174,0.019864135,-0.012186743,0.002067849,-0.038289508,0.013856356,-0.000434405,0.004097118,-0.021879159,-0.028100662
136,0.01282736,-0.044525293,0.009924882,0.047755237,0.069048191,0.038536509,0.026705778,-0.006708279,-0.0121128,-0.00925161,-0.023486845,-0.036806132,-0.030034387,-0.016974154,-0.037022815,-0.021380286,-0.030719899,-0.050800029,-0.010655082,-0.034483983,-0.007194706,-0.004326059,-0.042514225
137,0.022728112,-0.023504784,0.03055076,0.002027093,0.001083024,0.007262414,-0.007607748,0.00246681,0.014158455,0.012916118,-0.003159399,-0.012617634,0.008820239,0.020318776,0.005741357,0.011625352,0.008642375,0.029928597,-0.010045092,-0.013012778,-0.003384713,-0.007259929,-0.017169785
138,-0.019368977,-0.071727388,-0.042607994,-0.05375857,-0.000584777,-0.011728847,-0.028054562,-0.023035313,-0.021359603,-0.022986718,-0.070936218,-0.052911202,-0.020328281,-0.017265652,-0.036508031,-0.026053699,-0.048768298,-0.061118119,-0.04174007,-0.041054573,-0.023266095,-0.053311883,-0.056121966
139,0.049592079,0.052679819,-0.011273666,0.009785645,0.000202306,0.05455324,0.02871001,0.034319412,0.031694292,0.025001669,0.025612046,0.039734368,0.033232754,0.013482621,0.031987087,0.008381605,0.024347806,0.017754948,0.044155689,-0.001785534,0.0027674,0.022560028,0.02981455
140,-0.065023634,-0.053669504,-0.003367242,-0.055488957,-0.042381421,-0.036400391,-0.015418754,-0.024788316,-0.021253251,-0.024268365,-0.029383959,-0.020831505,-0.019778581,-0.014346686,-0.029366345,-0.043467361,-0.014188237,-0.027910776,-0.028869051,-0.016467692,-0.017238893,0.000571991,-0.014760036
141,0.012951556,0.039746755,0.004339687,0.014496367,-0.008061667,0.000315654,0.009499388,0.012012468,0.023401021,0.019271093,0.013043625,0.015365428,0.021513211,0.027524476,0.011063679,0.005458219,0.006260732,0.025534296,-0.008257041,-0.00593665,0.026675305,0.031226507,0.004869633
142,0.011396553,-0.004074616,0.018952186,0.02796858,0.002097654,0.058409562,-0.014516396,0.01732276,0.013440428,0.029601312,0.026315826,0.053541641,0.020539929,0.017658958,0.024352188,0.004350657,0.018449327,0.006725094,0.012207191,0.017319496,-0.00583705,0.052601024,0.015824868
143,0.05465125,0.034823526,0.05252747,0.053348305,0.074814378,0.04298344,0.02588087,0.036767485,0.051535519,0.051385707,0.090214464,0.078481837,0.048893431,0.030487998,0.061977923,0.092510103,0.05644219,0.108056911,0.056374609,0.050465599,0.050991701,0.039218156,0.077643389
144,0.025385846,0.046106356,0.044088425,-0.103562649,0.036841529,0.001652533,0.028792685,0.006163136,0.022779993,0.034694721,0.037467405,0.015257597,0.033631614,0.020190858,0.014870802,0.040562331,0.066770619,0.069491878,0.027002135,0.052378064,0.035212712,0.043546104,0.043681898
145,0.022134543,0.087878687,0.01794861,-0.016317509,-0.006287267,-0.000778004,0.010554266,0.001312475,0.021244956,0.026322196,0.015296793,0.011843087,0.042670864,0.055927097,0.114884439,0.082992242,0.033553622,0.034559236,0.09670814,0.069584204,0.030737407,0.032977737,0.028788801
146,0.026815139,-0.029262316,0.032112738,0.037221507,-0.009387376,0.000145729,0.017196086,-0.002163673,0.01819977,0.00378062,0.000139256,-0.009386839,0.037781735,0.002250807,0.027783944,0.029933976,-0.014044335,-0.038667559,0.017289864,-0.004174132,-0.01952368,0.01245099,-0.023069728
147,0.023887023,-0.048493148,0.017242268,0.033768426,0.03126481,0.011297696,0.034541634,0.02684722,0.033260513,0.037774192,0.024890808,0.039799305,0.039071131,0.031300224,0.039992311,0.029708816,5.89E-05,0.003805405,0.031435148,0.03417071,0.050095554,0.034733223,0.028069851
148,-0.054098048,-0.011175992,-0.006186687,0.019949066,0.030589577,-0.034908944,-0.03136795,-0.037818266,-0.033383833,-0.01770899,-0.050851701,-0.037523496,-0.022227916,0.004450984,-0.011186759,-0.022252365,-0.033137399,-0.024622331,-0.015021502,-0.019319042,-0.025772614,-0.039559952,-0.053164027
149,0.024957373,0.066321867,0.043164366,0.042856768,0.025264523,0.026785139,0.011458945,0.036226243,0.043849234,0.018643833,0.043911976,0.089820852,0.033935511,-0.00740918,0.057447162,0.03220759,0.055533765,0.022106693,0.040223424,0.02732114,0.021176113,-0.011833527,0.043892452
150,-0.015601342,0.051620059,-0.016902007,-0.028040582,-0.010262657,-0.0302328,0.016862623,0.020508007,-0.011735541,0.009254955,-0.000437834,0.008658721,-0.000796969,0.003212061,0.05040972,0.001504538,0.01508365,0.010273382,-0.005246228,0.019297917,0.001078108,0.00205001,-0.000162534
151,-0.003627164,-0.049889569,0.022904743,-0.030216786,-0.001719112,-0.0375022,0.007884757,-0.000787931,0.011176266,-0.003323328,0.001403337,0.011567068,0.004525761,0.031785255,0.035706043,0.022922234,0.02024581,0.01491551,0.013705213,0.026542054,0.020631166,0.027007703,0.011709252
152,0.050824928,0.045963209,0.004311752,0.037298399,0.033046563,0.033129064,0.028522343,0.045273476,0.03338906,0.04361607,0.036181491,0.051700604,0.026561656,0.04374689,0.032780908,0.050717225,0.058009386,0.036783832,0.040281004,0.025294678,0.026889312,0.017916044,0.025683995
153,-0.013825142,-0.009196747,-0.011847487,-0.028429708,-0.025809142,-0.014220463,0.001168163,0.002608621,-0.005916676,0.017106186,0.024912577,0.00362638,0.029216848,0.026651376,0.028038461,0.022545493,0.044974836,0.043541195,0.017589414,0.000496281,0.009687461,0.039933074,0.038858896
154,0.016600548,0.05139805,0.060125274,0.017960665,0.046612143,0.023734345,0.006127939,0.004254022,0.018613188,0.009164098,0.001123764,0.012522729,0.041228872,0.021570602,0.092040168,0.024461854,0.021527825,0.025868762,0.043099113,0.038311196,0.012700499,0.008797468,0.041676954
155,-0.022050756,0.001226622,0.014240644,0.019515544,-0.01839743,0.014248185,-0.027980576,-0.035650208,-0.047373164,-0.044351286,-0.053109401,-0.01003368,-0.052078452,-0.05539425,0.008477532,-0.023364385,-0.020732867,-0.002620177,0.005417557,-0.005181805,-0.020562395,-0.030952177,-0.022168108
156,0.008492237,0.043504696,0.015039258,-0.002401479,0.015138503,0.005381436,0.001933875,0.030579008,0.025447397,0.029253787,0.055355734,0.054182966,0.003757409,0.006046226,-0.023522961,0.015938642,0.009337893,0.040971025,-0.017226633,0.016756604,0.045559572,0.030997523,0.044285106
157,0.024156366,0.036200311,0.050460932,0.028287012,0.049622987,0.032656362,0.017714156,0.030491548,0.015385586,0.012924084,0.004023366,0.032335861,0.006607611,0.008072621,0.078053644,0.028296236,0.018665671,0.036145327,0.03064892,0.049877955,0.013468796,0.0271874,0.020098809
158,-0.017312337,-0.020803359,-0.057106654,-0.034342325,-0.004936754,-0.024965096,-0.028482142,-0.019942182,-0.023343203,-0.01338831,-0.007802055,1.93E-05,-0.010736932,0.003228832,0.008106443,0.009567223,-0.011652881,0.001651446,0.013006467,-0.002971784,0.006421575,-0.014595415,0.006426686
159,-0.06319707,-0.034966583,-0.039581767,-0.032322316,-0.047909615,-0.036056969,-0.049323176,-0.051687188,-0.055016324,-0.048720402,-0.056849699,-0.072106754,-0.039198547,-0.061882399,-0.026114297,-0.044780088,-0.038216624,-0.042225552,-0.042629854,-0.033093615,-0.035930025,-0.046125104,-0.057869309
160,0.034291792,-0.001871332,0.005420528,0.019850011,0.012320974,0.015946408,0.02111887,-0.012075982,-0.002349613,0.014907144,-0.007585473,-0.011806682,0.007106574,-0.001786339,-0.015926745,-0.003506599,-0.013577395,-0.021578306,-0.00531176,-0.019879597,-0.03063652,-0.01031496,0.00081483
161,0.003856496,0.013422247,-0.010293742,0.035232152,0.025549251,0.005275586,0.009044656,-0.000590256,-0.014172699,-0.006128871,-0.030379987,-0.028521648,0.010656791,0.017345132,0.05944951,0.000823558,-0.014587737,0.002208759,0.005085323,-0.029258545,0.016447963,0.001436005,-0.006318965
162,-0.000641009,-0.049169153,-0.015893808,-0.025652757,-0.039607003,-0.032271573,-0.032463435,-0.037424504,-0.022305873,-0.015737819,-0.028921847,-0.050469104,-0.014562052,-0.00825435,-0.024870944,-0.012995828,-0.025027274,-0.043831348,-0.009323636,-0.007548818,-0.004426558,-0.00196752,-0.032402489
163,0.03753963,0.037727722,0.012361822,0.029699794,0.030651648,0.044692317,0.02797578,0.027015771,0.010171496,0.029842946,0.017886205,0.024714893,0.004222391,-0.011311741,0.011561426,0.012582894,-0.014572096,0.018078398,0.021981929,0.018776451,0.010886008,0.009734439,0.008653476
164,0.06590789,0.126097615,0.034108403,0.050475795,0.0755314,0.04323091,0.024814854,0.035002423,0.040434032,0.034775284,0.024849478,0.064510472,0.041313883,0.027115205,0.013941771,0.02227754,0.025563017,0.038111267,0.039269283,0.026950901,0.034093886,0.01383209,0.051804302
165,-0.030828195,-0.009558701,-0.006963841,-0.008294663,-0.005552176,-0.039471344,-0.025993366,-0.037983002,-0.019457152,-0.01300367,-0.02041923,0.003482891,0.001240252,0.006432328,0.010278561,0.011111712,-0.016922152,0.022669772,0.013881622,0.026345656,-0.001035954,0.00428764,-0.00128523
166,0.034557174,0.027595174,0.003946961,0.01778013,0.020169056,0.002483619,0.015043688,0.017856806,-0.007277811,-0.016976197,0.022671302,0.011786682,-0.038365312,-0.004595896,0.029806317,0.005108431,-0.014876837,0.055213656,-0.001055277,-0.003815212,-0.014125726,0.005277659,-0.002982416
167,-0.037401774,-0.014037658,-0.01740682,-0.027307631,-0.0244144,-0.036535471,-0.044069492,-0.051081379,-0.048637146,-0.046882938,-0.041840913,-0.045381175,-0.043697761,-0.049535044,-0.046806517,-0.043360105,-0.053835716,-0.008064384,-0.034265837,-0.022804894,-0.027615772,-0.034481919,-0.034106045
168,-0.011323774,-0.017674526,-0.005465145,0.002798969,0.005431736,0.013898975,0.010365377,0.011973748,0.00414623,0.011218433,0.016120689,0.038150995,-0.004263126,-0.006268635,-0.003948255,-0.009546545,-0.018482318,0.044619042,-0.04309159,-0.019000373,0.019777763,0.014037002,0.019645557
169,0.054507866,0.079107239,0.027367893,0.030760097,0.02413931,0.015181289,0.023454137,0.00689825,0.013945424,-0.003090512,-0.013075752,-0.022126949,-0.014775236,-0.005460496,0.062120552,0.024166852,0.004459248,-0.001430986,0.070167997,0.012558753,0.004607995,-0.012934171,-0.007236978
170,0.032173018,0.043567783,0.022315829,0.031072243,0.026050645,0.047182195,0.03382831,0.04211181,0.032176925,0.039726493,-0.006267159,0.042428177,0.032360265,0.043193307,0.006786444,0.055066149,-0.007207225,0.017972194,0.045696637,0.02093998,0.011150331,0.030485075,0.032628543
171,0.022315356,0.027440424,0.030285474,0.048215037,0.048101089,0.032093222,0.012368761,0.022985113,0.01088984,0.010086277,0.01653186,0.029063901,0.027822553,0.012592289,0.007431996,0.006021431,0.006593161,-0.003841392,-0.005925688,0.017698734,0.003312992,0.010874418,0.014308671
172,0.019792196,0.047473592,-0.012380253,0.016466755,0.053637966,-0.007688493,0.030028665,0.02780851,0.014630389,0.004760727,-0.001168519,0.030824905,0.012619686,0.027764436,0.01385097,0.02294994,0.020710225,0.020911472,0.00738438,-0.007805606,0.019512813,0.018563016,0.011320266
173,0.03030966,0.036536352,0.032676599,0.044564962,0.015347503,0.026585658,0.025210374,0.036595062,0.00902698,0.021310105,0.008611359,0.030039425,0.028057198,0.022025469,-0.006426278,0.009706468,0.002727731,0.007222496,0.005355294,0.005035818,0.001751598,0.016077092,0.025169103
174,0.046005978,0.046776914,0.029556844,0.015926689,0.021661682,0.055254752,0.013584458,0.026543847,0.023731475,0.030482875,0.039547528,0.040170524,0.025356282,0.054914359,0.032373768,0.037317517,0.039036445,0.065302515,0.028430881,0.002567628,0.030862099,0.017638722,0.065479175
175,0.024934109,0.033277996,0.032930084,0.023505322,0.02941724,0.046736309,0.033638491,0.034927595,0.041056231,0.048694996,0.062688277,0.083553734,0.046928816,0.043654309,0.044054071,0.026874696,0.031262566,0.079792099,0.037779436,0.010164269,0.035754689,0.031024344,0.053029754
176,-0.000606955,0.020785814,-0.001933757,-0.016973728,-0.019100462,0.015843774,0.006319905,0.001322854,0.033052803,0.026614612,0.00054851,0.005036934,0.041023701,0.037217755,0.018864585,0.032539612,0.013881153,0.042591785,0.028426049,0.018284247,0.024727402,0.016216848,0.041420016
177,0.036545744,0.026641659,0.045761433,0.016883347,0.032649179,0.054233352,0.049370684,0.025529256,0.00484542,0.010803865,0.027500741,0.035533727,0.009686916,0.021570481,0.042225765,0.016421281,0.040131146,0.042446728,0.0041141,0.00138662,0.070144383,0.006487202,0.010790358
178,-0.031604783,-0.076543731,-0.024752916,-0.021337047,-0.037465276,9.11E-05,0.0040742,-0.01799261,-0.048910165,-0.038358246,-0.013434541,-0.050194017,-0.018188922,-0.033938151,-0.049414314,-0.048984594,-0.058999209,-0.058342092,-0.038661848,-0.047086429,-0.019690152,-0.013356702,-0.046137511
179,0.075665674,0.058262482,0.018962445,0.061576513,0.035668279,0.056528633,0.028308564,0.033221341,0.036951782,0.046637995,0.047085079,0.024491669,0.028021325,0.009076185,-0.030595165,0.013163577,-0.011390903,0.037797463,0.006630712,0.015215703,0.029109998,0.044136636,0.026635308
180,0.011211764,0.029709875,0.010826563,-0.00454649,-0.003061123,0.013933757,0.019326732,-0.002107729,0.020868684,0.014938607,0.005236868,0.005693063,0.034525091,0.044340166,0.000199863,0.018336343,0.005844392,0.002398244,-0.015908869,-0.003229957,0.019087636,0.021530652,0.03237453
181,-0.020330822,0.00357802,0.013543681,0.005391694,0.023373981,0.021427694,0.027528482,0.035639959,0.001334596,0.007484789,-0.00233867,-0.033128958,-0.009285363,-0.005568405,0.067701591,0.011657247,-0.023199392,0.019145354,0.027283146,-0.002141176,-0.005025066,0.034866321,-0.001196664
182,0.026134285,-0.006393867,0.023136675,0.003612086,0.009683926,0.032236326,-0.002093904,0.017141521,0.016037107,0.028701015,0.03405578,0.064604764,0.025834064,0.03140435,0.018764956,0.024095317,0.05588137,0.039534761,0.032635466,0.017073686,0.014216458,-0.016041175,0.027310285
183,0.035449408,-0.006088717,0.028063445,0.040863016,0.04089581,8.99E-05,-0.003551871,0.009271239,-0.006536348,0.017127839,0.025484274,0.000161893,0.019285164,0.023248511,0.047781528,0.020573802,0.015008505,0.048819263,0.050542307,0.039034784,0.032258512,0.013238284,0.029156855
184,0.007058808,0.088913028,0.026093325,0.028683809,0.014449398,0.089383076,0.006064129,0.011294917,0.010146704,0.010029184,0.048584066,0.085509968,0.031133639,0.021424937,0.022752015,0.044907875,0.082549951,0.082429468,0.068175983,0.0638525,0.029385359,0.025379602,0.03719953
185,0.025905423,0.042262276,0.035876429,0.004503375,-0.001890719,0.012456998,0.026457998,0.019227529,0.030801324,0.014350014,0.065730277,0.075800717,0.055639788,0.033637007,0.081731181,0.039649264,0.0636591,0.120076048,0.105176864,0.080940153,0.050001476,-0.05922263,0.043461406
